Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
ZK328.4; -0.419848785765,rfc-3; 0.126979579246,Y87G2A.11; 0.583672767033
ZK353.2; -0.463059197323,rig-4; -0.00838671163522,Y94H6A.8; 0.569203355176
ZK370.8; -0.232106220214,rla-2; -0.00402860609647,Y95D11A.3; 0.391978956271
ZK380.t2; -2.72524342073,rmd-1; 0.160576252889,Y97E10AR.3; 0.358073376088
ZK402.6; -9.9362944289,rnp-1; 0.196700664539,Y97E10AR.4; 0.514415087545
ZK418.5; -0.318093119288,rnp-3; -0.0723815749985,Y97E10AR.6; 1.13424656066
ZK418.9; -0.412430595793,rnp-5; -0.163541893751,ZC155.4; 0.27778509708
ZK484.3; -0.227509435416,rod-1; -0.130832991433,ZC168.3; 0.889617069287
ZK524.4; -0.281754121202,rom-5; 0.109282121868,ZC204.2; 0.441422498955
ZK550.4; -0.500151823862,rpb-3; 0.0992091591879,ZC262.2; 0.715501032346
ZK616.4; -0.587797965244,rpb-7; -0.0464646952247,ZC262.8; 0.22721549841
ZK632.12; -0.60547951628,rpb-8; 0.158451409309,ZC376.4; 2.53198631337
ZK632.4; -0.216450598319,rpc-1; -0.0478204566395,ZC395.10; 0.949475012245
ZK632.7; -0.838223837127,rpl-10; -0.0677694434825,ZC434.8; 0.567137558589
ZK637.14; -1.19507183004,rpl-12; -0.154959540534,ZC506.1; 0.345069774131
ZK643.5; -0.44353950976,rpl-24.1; -0.0984614794713,ZK1010.2; 0.306597954509
ZK652.6; -1.631806461,rpl-25.2; 0.0908362130405,ZK1067.3; 0.517001239215
ZK666.1; -3.60867752637,rpl-31; -0.124701849925,ZK1098.5; 1.10974951375
ZK666.4; -2.99910321226,rpl-32; -0.028282646613,ZK1127.5; 2.51601086067
ZK673.2; -0.90968053564,rpl-33; -0.0136296274176,ZK1236.1; 0.860165645677
ZK673.5; -1.99105892885,rpl-34; 0.0479924787823,ZK1248.15; 0.404077316352
ZK682.2; -0.538775557722,rpl-35; 0.018114842116,ZK1307.8; 0.290997012744
ZK686.2; -0.596515677406,rpl-36; 0.13752139549,ZK1307.9; 1.41348276045
ZK686.3; -0.358614447583,rpl-38; 0.0333741801781,ZK1320.11; 0.740637696238
ZK688.5; -0.447024496717,rpl-3; 0.16404981184,ZK1320.9; 0.615544492625
ZK688.9; -0.57690055363,rpn-10; -0.0718311303863,ZK177.8; 0.923720368344
ZK757.4; -1.06543315383,rpn-2; -0.0112112464799,ZK20.4; 0.307038295944
ZK792.5; -0.917258992032,rpn-3; -0.15195356623,ZK265.6; 0.770152832907
ZK836.2; -0.99149053744,rpn-6.1; -0.0938672717409,ZK265.9; 2.5209708821
ZK856.10; -0.573310673172,rpn-7; 0.00485569521145,ZK287.7; 1.66749956724
ZK856.16; -1.86330586909,rpn-9; -0.095965041411,ZK353.9; 0.371029203506
ZK858.6; -1.02643064966,rps-0; 0.0570309856879,ZK418.8; 0.896571876083
ZK858.7; -2.03720597395,rps-12; 0.0815543057771,ZK430.7; 0.247999308153
ZK863.4; -0.228879299128,rps-13; 0.0706250722098,ZK484.1; 0.494703585671
ZK945.4; -0.463363323448,rps-17; -0.0269047095278,ZK512.2; 1.5723747679
ZK973.11; -0.622023560498,rps-29; -0.0771170651954,ZK546.14; 0.26995811448
ZK973.2; -0.817836460587,rps-30; -0.0651416287039,ZK546.5; 0.251322836308
aagr-3; -0.755262764753,rps-4; 0.00880505801806,ZK550.3; 1.4421601487
aak-1; -0.962777589335,rpt-2; 0.0739388225344,ZK616.6; 0.293297189346
aak-2; -0.327472316274,rpt-3; -0.00396703585492,ZK632.10; 0.524345074369
aakb-1; -1.39939075179,rpt-4; 0.0678193690326,ZK632.11; 0.525654952591
aap-1; -0.917638078877,rpt-5; -0.0373936143839,ZK632.9; 0.241577775505
aat-3; -1.55534171077,rrn-3.56; -0.147487819635,ZK637.2; 0.99563092907
abl-1; -1.37684139459,rsa-1; -0.0844661627172,ZK669.4; 0.566165904315
abtm-1; -0.577918599778,rsa-2; -0.178717293334,ZK686.1; 0.448740055606
abts-1; -0.838436564401,rsp-4; 0.05884283322,ZK688.3; 0.475577842023
acdh-10; -0.583712564279,rsp-5; 0.0501481081892,ZK829.4; 0.483268851956
acdh-11; -0.776971445343,rsp-6; -0.17834651626,ZK829.7; 0.516393143803
acdh-12; -0.474789331213,rsp-8; 0.141808353455,ZK856.11; 1.3783180978
acdh-3; -1.26520697185,ruvb-2; 0.15593733351,ZK856.12; 1.03608345634
acdh-7; -0.330629885193,sams-4; 0.188387163269,ZK856.8; 0.218681291045
acin-1; -1.13988043573,sand-1; 0.187693871499,ZK858.5; 0.308671882454
aco-1; -1.02216792826,sas-5; 0.125866232928,ZK930.1; 2.80217292221
act-4; -0.717258695688,sax-2; 0.0884666689554,ZK973.1; 0.988504678972
ada-2; -1.36841872934,scpl-3; 0.149671123526,aakg-2; 0.405229033441
adbp-1; -0.33280940775,sdhb-1; 0.0997398169029,aakg-5; 0.638609768918
adr-2; -0.485760169109,sec-10; 0.174136261462,abce-1; 0.208546601155
age-1; -1.02433452499,sec-24.1; 0.179647496595,abcf-2; 0.612178128339
agt-2; -0.202288994116,sec-31; -0.179818438776,abcf-3; 1.38057153844
aha-1; -1.43965776958,sel-13; 0.16647022141,abi-1; 1.03289243162
aho-3; -0.412863388609,sel-1; -0.170421834641,acbp-1; 0.236547487497
ain-2; -0.485616901701,sel-9; 0.0353856280602,acdh-13; 4.37730637728
akt-1; -0.24992820146,sem-5; 0.161837589848,acl-11; 1.57706036537
alg-1; -1.87442604162,set-4; -0.189129970134,acl-14; 0.727351486754
alg-2; -0.316297595271,sft-4; -0.0429820613761,acl-2; 10.5304389823
alh-4; -0.681447903272,sgo-1; 0.0258774616048,acl-3; 1.92156382244
alx-1; -0.58334946652,sig-7; 0.195452881842,acl-4; 0.923012850915
aly-2; -0.428994360696,sin-3; 0.10170153231,acl-5; 0.547414240015
aman-2; -0.476555079738,sip-1; -0.0961874647441,acl-6; 0.252421822669
amx-1; -1.21727178219,sir-2.1; -0.00439869125571,acl-9; 0.393733128082
ani-1; -1.45248367833,skpt-1; -0.0879422222196,aco-2; 0.480762162037
aos-1; -0.458963039053,skr-17; -0.0787778650312,acs-11; 0.978305345945
apb-3; -0.279024928726,skr-18; -0.0250467609239,acs-13; 1.75505300058
apc-11; -0.421783526754,skr-1; 0.0685835746768,acs-19; 1.11828510005
ape-1; -0.637207815495,skr-2; 0.181054950025,acs-4; 0.760135415982
apg-1; -0.50272272925,smg-3; 0.0845111937475,adm-4; 0.356309630535
aph-1; -0.562357224681,smg-4; -0.174055168904,ags-3; 0.728201394387
aph-2; -1.34852758595,smg-8; -0.0137741545362,ahcy-1; 0.329492432099
apm-3; -1.91576289684,smo-1; 0.0404157798996,ain-1; 0.395977639858
app-1; -0.344347926981,snf-1; 0.0138143674107,aipl-1; 1.15622010457
apr-1; -0.932397927841,snfc-5; 0.0575335586687,alh-1; 1.16496167102
apy-1; -0.860700900747,snr-1; -0.0817037154686,alh-9; 1.03316089428
arf-1.2; -0.846199604387,snr-6; 0.123354282935,aly-1; 0.920818079877
arl-5; -0.263201074908,snr-7; 0.00569110498585,amph-1; 0.456567707148
arrd-25; -2.09352417978,sod-1; -0.120584871638,ani-2; 0.716993309534
arrd-2; -0.801691811889,sod-2; -0.189185621312,ani-3; 1.0384940029
arx-1; -0.73312987318,sor-3; 0.124346178034,apb-1; 0.277801368305
asb-2; -0.745532137653,spat-2; -0.0987113907186,apc-10; 0.660031958265
ash-2; -0.449221189274,spat-3; 0.147459379705,apn-1; 0.247357316539
atg-16.1; -0.417107485736,spd-5; -0.118695239518,arl-8; 0.782990449979
atg-4.2; -0.790871633698,spl-1; -0.00609797516153,arp-1; 0.297969266661
ath-1; -0.427523884492,spn-4; 0.182660528279,arrd-13; 2.03281828167
atm-1; -1.84348599558,spo-11; -0.013094671952,art-1; 0.240010338539
atp-4; -0.360919853523,spsb-1; -0.0696118213569,arx-2; 0.8581619863
baf-1; -0.280050718943,sqv-7; 0.131400967037,arx-3; 0.266260234264
bath-15; -1.14121998774,srp-7; -0.132532876265,arx-4; 0.696787033594
bath-2; -1.30061137974,ssup-72; -0.041270559656,arx-5; 1.48450542987
bath-36; -1.28844267789,sun-1; 0.0924950365144,arx-6; 1.43253940794
bath-39; -1.78227895831,swd-2.1; -0.123945232564,asb-1; 0.23728032292
bath-41; -0.27107684578,symk-1; -0.0386228575543,asfl-1; 0.688101951854
bath-42; -0.478639920857,syp-1; -0.162129920881,asg-1; 0.423956110781
bath-5; -0.71685223397,syp-2; 0.157369189355,asg-2; 0.285579345763
bet-2; -0.489171107524,syx-4; -0.18291013623,atad-3; 1.08382139502
brc-1; -1.6474822985,taf-10; 0.0980277606959,atf-7; 0.66414176705
brd-1; -0.670575802221,taf-13; 0.0178501874928,atg-13; 0.252938565802
bre-5; -1.40936317865,taf-1; -0.0979201456465,atg-18; 0.653906181324
brf-1; -0.239554852734,tag-115; -0.0424443868945,atg-3; 0.796154627643
btb-6; -1.05360632244,tag-124; -0.0781223832862,atg-7; 1.11935038156
bub-3; -0.272052673232,tag-131; -0.176545680078,atp-2; 0.220823834506
cacn-1; -0.492814612745,tag-143; -0.0636868742553,atx-2; 1.50419605569
cand-1; -0.343348356047,tag-170; 0.00852964442627,atx-3; 1.36046923243
cap-2; -0.660316691554,tag-174; 0.159208238659,bath-27; 2.05595580572
capg-1; -1.47100659137,tag-182; 0.184570384077,bath-30; 0.703035665873
capg-2; -0.435050637828,tag-214; 0.0369145645474,bath-40; 1.28244445096
cas-1; -0.80046192319,tag-229; 0.188492311967,bath-43; 0.340384700765
cav-1; -0.24581379098,tag-246; 0.123720309083,bath-44; 0.684718056376
ccch-2; -10.0226700726,tag-256; 0.0394778431586,bca-2; 0.512229922237
ccch-3; -0.270860690704,tag-262; -0.197766656112,bcs-1; 0.668269649845
ccch-5; -1.81642605192,tag-266; 0.0726013819213,bec-1; 1.70604777535
ccdc-55; -0.652501204426,tag-296; 0.045349820279,bet-1; 1.87540030074
ccpp-1; -0.580137367741,tag-298; 0.19569510777,bir-1; 0.23144110521
ccr-4; -0.381737118909,tag-320; 0.095031611623,bir-2; 0.84363126274
cdc-25.1; -0.295694446068,tag-335; -0.159269662109,bli-4; 0.293185998552
cdc-25.3; -4.15996393179,tag-340; -0.0887364697347,bmk-1; 1.33989324
cdc-26; -0.28926526994,tag-345; -0.0788032133383,bmy-1; 0.626019870447
cdc-48.3; -0.66118422718,tag-353; 0.19621897199,brc-2; 0.433559561786
cdc-6; -0.363361894176,tag-72; -0.0837003271118,bub-1; 0.236119639361
cdk-1; -0.282626763994,tag-77; -0.116882828515,calu-1; 1.61538105716
cdk-4; -1.08576264128,tat-3; -0.0492593371297,cap-1; 0.616155405735
cdl-1; -0.906734411206,tat-4; -0.0685238402566,car-1; 0.810865389831
cdt-1; -0.885828994447,tat-5; 0.051091502526,cas-2; 0.541268937128
ced-12; -0.291774169679,tba-1; -0.198399319536,cash-1; 0.672086280206
ced-5; -0.556814968143,tba-2; -0.0556332039304,catp-6; 0.265336681306
ced-8; -1.90263376825,tbb-1; -0.0164999109585,cbd-1; 0.93501114801
ceh-100; -0.273916225105,tbb-2; -0.152403831581,cblc-1; 0.341323126313
ceh-39; -0.557309429166,tct-1; 0.0196786834395,cct-1; 0.467088183506
ceh-40; -0.302334566615,thoc-2; 0.131394720655,cct-2; 0.65065983334
ceh-44; -0.608251917194,toc-1; -0.140376351792,cct-5; 0.390212213632
ceh-49; -0.345549755398,toca-2; 0.143086424095,cct-6; 1.69228196815
cel-1; -1.160280003,toe-2; -0.128347699905,cct-7; 1.90275107614
cfim-1; -0.211039568995,tomm-20; 0.0352112511795,ccz-1; 0.791988353368
cfim-2; -0.544657862236,top-1; -0.149932930928,cdc-14; 1.01482149141
cgef-1; -1.28448968618,tpi-1; 0.00752078821295,cdc-25.2; 0.526470859858
cgp-1; -0.467725820935,tpxl-1; -0.0849776420362,cdc-48.1; 1.3326701499
chn-1; -0.56899111367,trap-1; 0.100264447567,cdc-48.2; 0.844514199087
chtl-1; -0.559489160696,tre-1; -0.111432482469,cdk-7; 0.557468769321
cid-1; -0.952528602149,trt-1; 0.0203386680724,cdk-8; 0.529420711708
cids-2; -0.517068661753,try-1; -0.0480425341112,cdt-2; 0.59787566991
cit-1.2; -1.33825472244,ttb-1; -0.0773260105109,cdtl-7; 0.6111586977
cka-1; -0.912884286868,ttll-4; 0.0873728857856,ced-10; 0.689643383613
ckb-2; -1.30566264878,ttyh-1; 0.13958155655,ced-2; 0.502549346583
cku-70; -0.398679680956,tut-2; -0.0279661651595,ced-4; 1.21035026905
cku-80; -0.354970318064,uaf-1; 0.151578123618,ced-6; 0.456107907236
clec-87; -0.263558697697,uba-1; 0.165287480264,ceh-41; 0.952105904949
clec-88; -0.730712891525,ubc-14; -0.0957001428362,cep-1; 1.35077555441
clh-3; -1.37353999548,ubc-18; 0.0273327542474,cey-1; 0.873735058617
clk-1; -1.88786873098,ubc-1; -0.0465230985985,cey-2; 0.797403965815
clp-1; -0.867022311764,ubc-20; 0.178655872057,cey-3; 0.611465013562
clp-2; -2.63682604844,ubc-25; 0.0659020709679,cey-4; 0.33019164479
clpp-1; -0.573342136753,ubc-3; -0.153943499933,chc-1; 0.260015489206
cls-2; -1.22209982689,ubc-7; -0.177395224991,chch-3; 1.21188248255
cnb-1; -2.5129704233,ubc-9; -0.175954230685,chin-1; 1.58886897975
cnp-3; -1.69629032698,ubh-2; 0.0695164811395,chp-1; 0.966911593179
cnt-2; -3.29078998583,ubl-5; 0.0892731746943,chs-1; 7.69100516343
cogc-2; -0.361186763398,ubxn-4; 0.0952223911042,cic-1; 0.89110468833
cogc-6; -0.668882197614,ubxn-6; 0.0708582706796,cids-1; 0.452247335195
coq-1; -0.466274925009,ucr-2.3; -0.0268799713388,cif-1; 0.603195495904
coq-6; -0.303589115926,uda-1; -0.168974818385,cir-1; 0.900260847843
cpb-3; -0.460208954221,ugt-58; -0.196901377782,cks-1; 0.232536668228
cpi-2; -0.390210282752,unc-101; 0.144471689364,clh-5; 0.616553309212
cpsf-4; -0.22872862702,unc-119; -0.0974194644588,clic-1; 0.33322963717
cpt-2; -0.916185114735,unc-11; 0.169602964688,clp-7; 0.526786465592
crls-1; -0.600444579823,unc-61; 0.0353392914219,clpf-1; 0.859460189207
crml-1; -0.720962451228,unc-78; 0.0938950534804,clu-1; 2.69304186262
crn-3; -0.548274713872,unc-85; -0.160880463711,cmd-1; 0.275228470314
csb-1; -0.509293498714,unc-94; -0.0970657492685,cnx-1; 0.821077823389
csn-1; -0.544278703641,uri-1; 0.0349349089962,cogc-3; 0.428531595426
csn-2; -0.808251747636,urm-1; 0.164078894488,cogc-5; 0.573377169342
csn-3; -0.718811402287,use-1; -0.168809640453,cogc-8; 0.701567258601
csn-4; -1.31429888088,usp-14; 0.0137187687723,coh-4; 0.48312371762
csnk-1; -0.380856603697,utx-1; -0.148306755462,com-1; 0.27892478729
ctb-1; -0.330514960346,vha-10; 0.0452601560257,coq-5; 0.908316432139
cth-2; -3.27009620937,vha-4; -0.179638920334,coq-8; 1.22728422623
cul-1; -0.977477322937,vha-8; -0.19240709401,cpb-1; 1.85203401356
cul-2; -1.54967761339,vhp-1; 0.122612528325,cpf-1; 0.440285020176
cul-4; -0.550324547881,viln-1; -0.098007998525,cpg-1; 0.496383927972
cyb-1; -0.344098270233,vps-18; -0.0926071697023,cpg-2; 1.23158226747
cyb-3; -0.209285680004,vps-25; 0.102126428422,cpg-4; 0.662840080512
cyc-1; -0.824621686369,vps-28; -0.0615804590844,cpn-1; 0.6720943736
cyk-4; -0.859977882613,wdfy-2; 0.0352371837979,cpsf-1; 0.543402960157
cyn-10; -0.333297973609,wnk-1; 0.0385504167591,cpt-1; 0.346782919873
cyn-13; -0.329345769271,xbx-6; -0.0727263868447,cra-1; 0.966311922257
cyn-4; -0.272642822963,ymel-1; -0.053699007701,cri-3; 0.569641513997
cyn-9; -0.743080612557,zen-4; 0.0680620304102,crn-4; 1.55623325426
cyp-44A1; -2.81260977786,zer-1; 0.185070640358,crt-1; 0.348659437578
czw-1; -0.689402813642,zfp-2; -0.0888423751744,csc-1; 0.305358274338
dars-1; -0.239138686166,zif-1; 0.0108593905621,csn-5; 0.434140327914
dbr-1; -0.265759050277,zip-4; 0.00373237696535,csn-6; 0.458664136939
dcap-1; -0.920670031267,ztf-4; 0.0315444287309,ctns-1; 1.65112581172
dcap-2; -0.537072456686,zwl-1; 0.0502976387889,cua-1; 0.749638083865
dcp-66; -2.52316433612,zyg-12; -0.112920833798,cuc-1; 0.407280247148
dcs-1; -0.901053042098, ,cup-2; 0.456549585825
ddb-1; -0.686923136068, ,cutc-1; 0.389461661015
ddx-19; -1.12844007908, ,cyb-2.2; 0.240984495621
ddx-23; -1.53878402099, ,cye-1; 0.481299643245
dep-1; -0.861677923015, ,cyk-3; 1.24116609229
dgk-2; -2.06900906578, ,cyld-1; 0.509089700418
dhhc-1; -0.300167829304, ,cyn-15; 0.629550184826
dhod-1; -0.690698461643, ,cyn-1; 0.840012223094
dhs-11; -1.06382476241, ,cyn-3; 0.790950953401
dhs-13; -1.18257677704, ,cyn-5; 0.451085295912
dhs-19; -2.51376090225, ,cyn-7; 0.631441323259
dhs-27; -0.746905387806, ,cyn-8; 0.318295143606
dhs-30; -1.33032041982, ,cyp-31A2; 3.65998990122
dhs-6; -2.57350162572, ,cyp-31A3; 1.61821991237
dhs-9; -1.21288496654, ,cyy-1; 0.204623681198
dis-3; -1.58465001457, ,dab-1; 0.730016383911
div-1; -1.23599488631, ,daf-19; 0.413061673947
dkf-1; -0.248191833986, ,daf-21; 0.402666051037
dkf-2; -1.91611934085, ,daf-3; 1.08965060169
dmd-6; -0.769131916036, ,daf-4; 0.699622386017
dmd-7; -2.40519603871, ,dao-5; 0.209992306563
dnc-1; -0.42723391048, ,dap-3; 1.56588847236
dnc-6; -0.559238310086, ,dars-2; 0.257741710761
dnj-16; -0.284159522059, ,daz-1; 0.321447625271
dnj-26; -0.581092702981, ,dcaf-1; 0.464376993152
dnj-29; -0.310112495427, ,dcn-1; 0.419623281147
dnj-5; -0.294187565488, ,dct-1; 0.802569980623
dpf-3; -0.327415279802, ,ddl-1; 1.21235796944
dpf-7; -1.72818412181, ,deps-1; 0.845280057268
dph-1; -1.05567770057, ,dhs-12; 0.292854868481
dpl-1; -0.666324406078, ,dhs-1; 0.533731181175
dpm-1; -3.74338379741, ,dhs-22; 0.32943260908
dpy-11; -0.562480085068, ,dic-1; 0.350998079503
dpy-21; -0.601920586383, ,dnc-5; 1.70439751123
dpy-23; -0.767353243281, ,dnj-11; 0.383812884308
dpy-26; -1.37747261984, ,dnj-13; 1.28671667661
dpy-27; -0.241126355103, ,dnj-1; 1.14492654744
dpy-30; -0.310768052112, ,dnj-28; 0.838228724018
drh-3; -0.290418094263, ,dnj-2; 1.70777890566
drp-1; -0.358736111661, ,dnj-30; 0.208268053118
drsh-1; -0.449430007449, ,dnj-8; 0.850912545157
dsh-2; -0.636184475201, ,dod-18; 0.339889292352
dsl-2; -2.06054061056, ,dpm-3; 0.239040504029
duo-3; -0.225171047832, ,dpy-10; 3.32000448353
dut-1; -0.417601315133, ,drh-1; 0.363698893042
dyci-1; -0.894930061288, ,drr-2; 0.628635418588
eak-7; -0.395773580989, ,dsh-1; 1.11141886347
ech-3; -0.929886409064, ,ears-1; 0.320686849885
edc-3; -0.834746150685, ,eat-3; 0.417177451705
eef-1A.2; -1.11912910348, ,eat-6; 0.239476139988
eef-2; -0.267051725034, ,ebp-2; 0.212870441494
eel-1; -2.65058392132, ,ech-2; 0.634979263439
efa-6; -0.574679351766, ,ech-4; 0.411580784607
eftu-2; -0.411738353113, ,eea-1; 0.385486383694
egl-26; -0.592394562263, ,eef-1A.1; 0.430745384589
egl-27; -0.332666769368, ,egg-1; 3.4462651958
egl-4; -0.434753505221, ,egg-2; 0.759039072425
egrh-1; -0.362537257653, ,egg-3; 1.13526023416
eif-3.E; -1.22489826626, ,egg-4; 1.76100535364
eif-3.F; -0.21996074194, ,egg-5; 1.1591539885
eif-3.G; -1.54242037759, ,egl-18; 0.389606818927
ekl-6; -0.77607238129, ,egl-6; 0.716162149681
ell-1; -0.316782006306, ,egl-9; 1.69145656726
emb-5; -1.31990606687, ,ego-1; 0.564212533657
end-3; -8.88093630073, ,ego-2; 1.46357685258
ent-1; -0.218110877005, ,ehbp-1; 0.251207796639
ent-2; -0.752387134769, ,ehs-1; 0.277418854419
eor-1; -1.41267033858, ,eif-1.A; 0.524392070689
epg-2; -8.09646220706, ,eif-1; 0.309391053567
erd-2; -1.33350485713, ,eif-3.B; 0.68390569694
ergo-1; -0.397545560092, ,eif-3.D; 1.06748698438
eri-7; -0.880859731185, ,eif-3.I; 0.222355081995
erm-1; -1.46053849361, ,eif-3.J; 0.307160906751
ess-2; -0.278113555081, ,eif-6; 0.875327927023
exo-1; -0.496249277343, ,ekl-1; 0.767099431285
exo-3; -0.44634844255, ,ekl-4; 0.281862808613
exoc-7; -1.51710605511, ,elb-1; 1.01703601193
exos-7; -0.544355262546, ,elks-1; 1.23766335457
exos-8; -0.510432836041, ,elo-1; 0.404079755412
fah-1; -0.834585366865, ,elpc-1; 0.378336960163
fat-1; -0.50724363219, ,elpc-2; 0.840895351473
fat-4; -0.631061448046, ,elpc-4; 0.928918247974
fbf-1; -0.757026550108, ,emb-27; 0.363681737807
fbxa-120; -2.28598256331, ,emb-30; 3.1651204679
fbxa-210; -1.70059371888, ,emb-8; 1.24084666875
fbxa-95; -0.434297320518, ,emo-1; 0.361951784065
fbxb-103; -9.17009271602, ,emr-1; 1.03140366002
fbxb-17; -9.50102628745, ,enol-1; 0.523364178017
fbxb-7; -1.1552783371, ,eor-2; 0.641013497392
fbxb-86; -9.08061700905, ,epg-4; 0.639695018157
fbxc-36; -0.468353178643, ,epn-1; 0.687918405248
fbxc-42; -2.09095334547, ,eri-3; 1.10033710256
fbxc-52; -1.7360683202, ,eri-5; 0.535119214105
fcd-2; -0.815946310086, ,erp-1; 0.238396437132
fce-1; -0.83281393317, ,etr-1; 0.682363591263
fem-3; -0.432736162188, ,evl-20; 0.340710508625
fkb-7; -1.83697341708, ,exoc-8; 0.756378356598
fkh-4; -2.80678150844, ,exos-1; 1.22024250483
fkh-5; -8.64744389845, ,exos-2; 0.624812326063
flh-1; -1.1173128489, ,exos-3; 0.452507288838
flh-3; -0.342455475013, ,exos-4.1; 0.374653813279
flt-1; -0.501681451665, ,exos-9; 1.1051665525
fncm-1; -1.37607458065, ,farl-11; 0.345669815955
fnta-1; -0.711998684405, ,fars-1; 0.830236124777
frm-10; -0.230048903565, ,fars-2; 0.807379922751
frm-4; -0.488472563624, ,fars-3; 0.287107389865
fum-1; -0.895067115589, ,fbp-1; 0.594967106497
gale-1; -0.362885054423, ,fbxa-101; 1.1320766213
gbh-1; -0.730553581034, ,fbxa-170; 1.47450981999
gck-1; -2.42921286474, ,fbxa-206; 0.981492902552
gdi-1; -0.56531052088, ,fbxa-215; 0.405169486207
gei-4; -1.091513692, ,fbxa-83; 1.0446475045
gei-6; -0.246270350263, ,fbxc-50; 0.430518063936
gen-1; -0.886563819574, ,fce-2; 0.338132271783
gfi-4; -0.796689843734, ,fcp-1; 0.418931959126
ggtb-1; -0.812837221916, ,fdps-1; 1.96396841393
gip-1; -2.49324531255, ,fem-1; 0.203186870148
glb-1; -0.609013634711, ,fib-1; 0.832373039335
gld-1; -0.212740840961, ,fic-1; 0.753120745728
gld-2; -1.2253160572, ,fis-2; 0.878323972433
gld-3; -0.218188590677, ,fkb-1; 0.400762966977
gld-4; -0.639937889478, ,fkb-5; 0.996187812598
glh-3; -0.654711244675, ,fkh-7; 1.37391129289
glod-4; -0.572335273627, ,flap-1; 0.856985563792
glrx-21; -0.899046440172, ,fln-1; 0.641418088702
glrx-22; -0.483648660349, ,fog-1; 1.22907066248
gls-1; -1.54981678527, ,fog-2; 0.525118850523
goa-1; -0.470102556466, ,fox-1; 1.49582257304
gon-4; -0.227169901966, ,frg-1; 0.338020313557
gpa-1; -8.87195007855, ,frh-1; 0.284783761508
gpb-1; -0.317884666857, ,fsn-1; 1.14645676135
gpc-2; -0.425348437135, ,fzo-1; 0.961628899108
gpd-2; -0.936763968159, ,gars-1; 0.473104889009
gro-1; -1.45483455911, ,gas-1; 0.840153605244
gst-12; -4.37374067808, ,gck-2; 0.83418388477
gst-16; -0.437233181039, ,gcs-1; 0.627025645582
gst-30; -0.965020531674, ,gei-14; 0.658889867005
gst-44; -1.56219197961, ,gei-17; 0.255453911122
gstk-1; -0.591238142217, ,gex-3; 0.463716600909
gut-2; -0.388617863471, ,gfi-2; 0.42556537111
hars-1; -0.221454186209, ,gfl-1; 0.368238506513
hcf-1; -1.17590467561, ,gla-3; 2.32856956387
hcp-2; -0.57141914148, ,gln-5; 0.776186928923
hda-3; -0.912603549369, ,gln-6; 0.286361107838
hel-1; -0.455954918996, ,glp-1; 0.268255421238
hil-2; -0.691636254013, ,gly-10; 0.276424413284
hil-4; -0.440436937496, ,gly-13; 0.82262799241
hil-5; -0.579206358065, ,gly-20; 0.96312082259
him-1; -0.474009824, ,gly-3; 0.398680194282
his-32; -0.971560936927, ,gly-5; 0.547419236797
his-37; -0.656443499248, ,gly-7; 1.35402561249
his-40; -2.69471435472, ,gmn-1; 0.334779632576
his-41; -0.53623064558, ,gon-14; 1.03379338125
his-59; -0.878161045417, ,gop-2; 0.602734005066
his-60; -0.553962043393, ,gpd-3; 1.03360243717
his-61; -0.476163852475, ,gpi-1; 0.370069404233
his-72; -0.313084491163, ,gpr-2; 0.32023920221
hmg-4; -0.582453057483, ,gsk-3; 0.554701522934
hmp-2; -1.3772813168, ,gsp-2; 0.537851717475
hmr-1; -0.445141783758, ,gspd-1; 0.240104778629
hpl-2; -0.295476729736, ,gst-20; 0.748740895505
hrp-1; -0.346981723932, ,gsy-1; 1.29980173906
hrp-2; -0.279516983566, ,gyg-2; 0.671573525213
hrpf-1; -1.09702503831, ,hcp-3; 0.721262403755
hsb-1; -0.604661814208, ,hcp-4; 0.346061801998
hsp-3; -0.481736471727, ,hda-2; 0.279787598055
hsp-4; -0.422603826071, ,him-18; 0.543269973713
hsr-9; -0.771557752141, ,him-5; 0.22028254345
hst-1; -0.808763339195, ,him-8; 1.14470888483
hst-6; -0.26093756617, ,hip-1; 0.906988386327
hyl-1; -0.502807576965, ,hipr-1; 0.356136041406
hyls-1; -0.634012114572, ,his-35; 0.448735123798
idh-2; -1.04097894517, ,his-64; 0.209073537977
idi-1; -1.193105597, ,his-74; 0.689579668287
ify-1; -0.336265688153, ,hke-4.1; 0.865234168726
ima-3; -0.526507479176, ,hmg-12; 0.677420525402
imb-1; -0.35510055182, ,hmg-3; 0.726094104958
imb-2; -1.0362336155, ,hmg-5; 0.461993416058
imb-3; -0.724541337833, ,hmp-1; 0.597108067381
immt-2; -0.497068511583, ,hoe-1; 0.358041193672
imp-1; -0.533118654711, ,hop-1; 0.422637996029
imp-3; -0.254475960695, ,hpk-1; 0.481995409303
ina-1; -0.341911996137, ,hpr-17; 0.321873717625
inft-2; -1.4063946715, ,hpr-9; 0.525591140727
ins-37; -8.49356415379, ,hse-5; 0.379686103145
inx-2; -1.22629329613, ,hsp-60; 0.969658410925
inx-3; -0.296147632863, ,hsp-6; 0.863457412748
inx-7; -0.543247415287, ,hst-2; 0.418713587384
ipla-1; -0.410796546561, ,htp-1; 0.337946744951
isw-1; -1.09915305912, ,htp-2; 0.286449052722
jamp-1; -0.671435140776, ,htp-3; 0.47452017717
