Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
ced-5; -0.294297274327,cutc-1; -0.098628682019,ZK1320.9; 0.968842133278
ced-7; -0.527328231263,cux-7; 0.0097048429308,ZK265.6; 1.01379004101
ced-8; -0.226133961506,cyb-1; -0.141853784115,ZK265.9; 0.55782656699
ceh-40; -1.12661048603,cyb-2.1; -0.0848495776988,ZK287.7; 0.279416388368
ceh-49; -0.736795965641,cyb-2.2; 0.0808206504539,ZK353.2; 0.206344884907
ceh-91; -0.260354593355,cyb-3; 0.0469127609909,ZK370.11; 0.264929356612
cel-1; -0.34438273471,cyk-4; 0.0605644316059,ZK418.5; 0.249514010011
cfim-1; -0.66252733913,cyl-1; -0.197029041094,ZK430.7; 0.404738722522
cfim-2; -0.302689316858,cyld-1; -0.0497805022917,ZK512.2; 0.675939985103
chin-1; -0.841762433806,cyn-10; -0.0448016351357,ZK546.14; 0.260454882421
chtl-1; -1.15068447562,cyn-6; -0.0354574284817,ZK550.3; 0.507568145944
cic-1; -0.289369716579,cyp-13B2; -0.142896813627,ZK616.6; 0.376854149203
cid-1; -0.311570568185,cyp-44A1; 0.00852273705888,ZK632.12; 0.452581464186
cir-1; -0.297310562107,czw-1; -0.18165754148,ZK632.14; 1.12817971424
ckb-2; -0.823166407829,dab-1; 0.128652796112,ZK632.9; 0.372349780977
cku-70; -0.608017054471,dad-1; -0.00163381503755,ZK637.2; 0.272414549795
cku-80; -0.404316581311,daf-15; -0.00627558991431,ZK686.1; 0.844413346099
clec-266; -0.556128103503,daf-16; 0.150475388214,ZK686.4; 0.451108347542
clec-88; -0.265307583312,daf-25; -0.000215566184445,ZK742.2; 0.259874594179
clk-1; -0.713138588638,daf-4; 0.100429373393,ZK792.5; 0.383416959141
cln-3.2; -0.359017497896,dao-3; -0.0996706617726,ZK809.3; 0.379488067626
clp-7; -0.222806698839,dars-2; -0.0805217657066,ZK809.5; 0.941711216427
clpf-1; -0.317270538402,daz-1; -0.0834469420479,ZK856.11; 0.627534560065
clr-1; -0.3908383672,dcaf-1; 0.0763644625176,ZK856.12; 0.241831082521
cnb-1; -0.844071403051,dcap-2; -0.104942269669,ZK856.16; 0.91230554515
cnt-2; -0.564199456561,dcn-1; 0.0712792651591,ZK856.8; 0.721736801889
cogc-6; -0.219224282202,ddb-1; -0.111935161002,ZK930.1; 1.74961414474
coh-3; -0.530821049719,ddx-23; -0.041736718488,ZK945.4; 1.38165531118
coh-4; -0.485792116518,deps-1; -0.191040211755,ZK973.1; 0.416427200779
coq-1; -0.427220164621,dgk-2; 0.175858001759,ZK973.9; 0.394654126217
coq-2; -1.17978999955,dhfr-1; 0.0154948507436,aak-1; 0.351264945534
coq-4; -0.814898731249,dhs-12; -0.00853261743381,aars-1; 3.50319505679
coq-6; -0.28699622906,dhs-19; -0.168019600497,aars-2; 0.280037794503
cpi-2; -0.251189241299,dhs-6; 0.150118783977,abcf-2; 0.269396921837
cpna-3; -0.396827165279,dkf-1; 0.154618556698,abi-1; 0.332604325373
cpt-1; -0.307629410037,dli-1; 0.188699116681,abtm-1; 0.547868227777
cpt-6; -0.221033858699,dnc-2; 0.122985382552,acbp-1; 0.893156114432
crls-1; -0.21340431875,dnc-6; 0.186618319295,acdh-10; 0.708888088133
crn-5; -1.0547826385,dnj-11; -0.0563964307527,acdh-13; 1.96382267108
csn-2; -0.704840561091,dnj-12; 0.199369522671,acin-1; 0.623525595895
csn-3; -0.28657320365,dnj-13; -0.0752803298857,acl-1; 1.68815177876
csn-4; -0.203885820574,dnj-17; 0.0201399350789,acl-2; 1.69798138076
csn-6; -0.419174147396,dnj-19; 0.157772372082,acl-4; 0.668923358652
csr-1; -0.292373186214,dnj-28; -0.089950730379,acl-5; 0.789838250413
ctg-1; -1.0796600361,dnj-5; -0.14918369713,acl-6; 0.308181294054
cul-4; -0.210421546125,dnj-8; -0.0157790127944,aco-2; 0.401776089539
cul-5; -0.544122118197,dod-18; 0.114002657097,acs-13; 0.881458008092
cup-2; -0.213151678272,dpf-4; -0.0737150480266,acs-19; 0.262607565442
cup-5; -0.299255484657,dpl-1; 0.0482950851832,acs-4; 0.660244937352
cya-1; -1.26821759142,dpy-11; -0.18135459173,act-1; 0.48368730686
cyc-1; -0.654415390974,dpy-21; -0.10152135464,adbp-1; 0.596649970221
cye-1; -1.13085241384,dpy-23; -0.0282752319928,ags-3; 0.270149078598
cyn-15; -0.484255221993,dpy-28; -0.115544500472,ahcy-1; 0.214155369063
cyn-4; -0.470602382708,dpy-30; -0.188625423741,aipl-1; 0.357063291212
cyy-1; -0.804464477315,dre-1; 0.0668808986693,aldo-2; 0.274256546511
daf-19; -0.569348034717,dsh-2; 0.111109018089,alh-1; 0.935171899064
dcr-1; -0.64945104593,dss-1; 0.0242765033001,alh-4; 0.204007881515
dcs-1; -0.304331955332,dut-1; 0.103295808649,alh-9; 0.605108397166
dct-1; -0.216999677574,dylt-1; -0.113924671561,alx-1; 0.243111818908
ddx-19; -0.898451882459,eak-7; 0.0930170763444,aly-1; 1.63808903271
dhod-1; -0.41967276246,ebp-2; -0.103490735427,aly-2; 0.209282137675
dhs-22; -0.339060960648,ech-3; -0.127184572748,ani-3; 0.350640178379
dhs-25; -0.649737886299,ech-6; -0.0724644411304,ant-1.1; 0.215658256339
dhs-27; -0.245890014777,edc-3; -0.127020106931,apc-10; 0.285092552088
dhs-30; -0.827281491402,eef-1A.2; -0.15243647346,apc-11; 0.854216079343
dic-1; -0.677335148777,eef-1G; 0.181981518666,apc-16; 0.266062043148
die-1; -0.785304757397,eel-1; -0.143919046774,apc-2; 0.26868698532
dif-1; -0.524384261304,egl-18; -0.0949722429118,apg-1; 0.712075794471
dis-3; -0.945120386335,egl-45; -0.128717500754,aph-1; 0.281689758341
dkf-2; -0.873704594477,egl-4; -0.0952773841982,apn-1; 0.222445963096
dmd-6; -0.617485035692,eif-3.B; 0.188963089897,apx-1; 1.43170855469
dnc-1; -0.460541205463,eif-3.C; -0.131608942798,arl-8; 0.223224245577
dnc-3; -0.467062915864,eif-3.H; 0.0962909312863,arp-1; 0.223606994064
dnc-4; -0.688801535461,ekl-6; 0.134549336207,arrd-13; 0.725989088841
dnc-5; -0.213526271061,elb-1; 0.0787688823721,arrd-19; 0.523431796406
dnj-14; -1.05915869654,ell-1; 0.107810666596,arx-1; 1.14862676485
dnj-16; -0.373211468514,elo-1; -0.0293992429535,arx-3; 0.216245630464
dnj-18; -0.568730561837,elo-2; 0.136554488635,arx-6; 0.448268446056
dnj-22; -0.725178549082,elpc-1; -0.132186448926,arx-7; 0.378883886216
dnj-23; -0.230170340536,emb-8; 0.0892573010514,asb-1; 0.252236968186
dnj-26; -0.293836718672,ent-1; 0.0174053450345,asc-1; 0.572022127712
dnj-29; -0.254736148508,ercc-1; 0.0831527010281,asfl-1; 0.712869871118
dom-3; -1.03101796384,eri-1; 0.0505358983834,asg-1; 0.723857701841
dpf-3; -0.403266696142,etr-1; 0.0064759020669,asg-2; 0.633372358623
dpm-1; -1.0176242166,evl-20; 0.164356387423,asna-1; 0.438698369451
dpy-19; -1.54830646223,exoc-8; -0.104872067032,atad-3; 0.393856432794
drh-1; -0.567279400664,exos-8; 0.161148068352,atf-7; 0.46335429159
drh-3; -0.524664154561,fah-1; 0.133650302281,atg-11; 0.267346241678
drp-1; -0.204653606967,fan-1; -0.115043134233,atg-16.2; 0.215415778971
drsh-1; -0.63024563281,fars-2; 0.0513299954168,atg-3; 0.937506429303
duo-3; -0.689618760638,fat-1; -0.0345110413738,atg-7; 0.7545601479
dyci-1; -0.595043347092,fat-4; -0.0192347407231,atp-2; 0.369974919441
eaf-1; -0.284350176975,fbp-1; -0.168752372083,atp-3; 0.488673109335
eat-20; -0.341649090987,fbxa-215; 0.057698824158,atp-4; 0.523381261766
eat-3; -0.835470043522,fbxa-83; 0.0589117398535,atp-5; 0.325469019978
ech-4; -0.282658515498,fbxc-32; 0.0246046606746,ave-1; 0.940611829306
ect-2; -0.205511067209,fbxc-36; -0.140435568036,baf-1; 0.227305378565
eea-1; -0.420509620665,fbxc-52; -0.197451369388,bath-1; 2.09044351012
efa-6; -0.624958372789,fcp-1; 0.166849711627,bath-27; 0.285492266715
efk-1; -0.404616265543,fem-3; 0.000176358481891,bath-28; 0.835394232535
efl-1; -0.422535136429,fkb-6; 0.178526541254,bath-29; 0.267418009957
eftu-2; -0.400642687149,fli-1; -0.138959671222,bath-2; 0.370899357448
egl-26; -0.722447752816,flt-1; -0.173204233787,bath-30; 1.10945040196
egl-27; -0.563903773637,fnta-1; 0.0935951546645,bath-43; 0.364089305139
egl-30; -0.758847686075,fntb-1; 0.0597115502529,bath-5; 1.25187025447
egl-6; -0.409612191266,fox-1; -0.0321522239466,bed-1; 0.27254438644
ego-2; -0.972762686343,frh-1; -0.104023976018,bet-2; 0.215766699082
egrh-1; -1.06510883226,fsn-1; 0.168706317147,bir-2; 0.22597789096
ehbp-1; -0.946707130598,ftt-2; 0.182638692882,bmk-1; 0.556423479646
eif-3.D; -0.301916232402,fum-1; 1.70362520587e-05,bmy-1; 0.237660104317
eif-3.E; -0.966183875715,fzo-1; 0.134069716212,bra-2; 0.252429249113
eif-3.F; -0.341487638295,fzr-1; -0.0578325539299,bre-3; 0.393020603882
eif-3.G; -0.23988261494,gale-1; -0.157476739896,btb-19; 1.04645469741
eif-3.I; -0.716594272031,gars-1; -0.136205106387,cam-1; 0.640388857014
ekl-1; -0.412124835968,gck-1; -0.108525484837,car-1; 0.453011788212
ekl-5; -0.495949777538,gdi-1; -0.134390182354,cas-2; 0.203067566278
emb-5; -0.281051772643,gei-12; 0.166000726711,cash-1; 0.524600963542
ent-2; -0.248978562489,gei-17; -0.193814381868,catp-6; 0.288886313393
eor-1; -1.40923761835,gei-6; -0.14109283418,cbd-1; 0.648178062743
eor-2; -0.334948922107,gex-3; -0.0281720023825,ccch-3; 0.270450529199
epc-1; -0.269816550933,gfl-1; 0.109443077561,ccch-5; 0.341839727716
epg-4; -0.213892770746,ggtb-1; -0.0742397264513,cco-1; 0.511474687113
erd-2; -0.763757480992,gip-2; -0.0909234811725,cco-2; 0.387334196225
ergo-1; -0.381232268016,gld-1; -0.0384966604388,ccr-4; 0.444078523746
eri-7; -0.59284572115,glh-2; -0.148639576391,cct-2; 0.238072040903
erl-1; -0.356080004121,gln-1; -0.0780381573812,cct-6; 0.791399505651
erm-1; -1.93752161969,glod-4; 0.0636849107453,cct-7; 0.33254888554
erp-1; -0.577810183205,glrx-21; -0.115267191435,ccz-1; 0.385106660099
erv-46; -0.926444123705,gly-20; -0.0234575182854,cdc-14; 0.213883658442
ess-2; -0.798524624084,gly-4; -0.0582075151907,cdc-37; 0.436711754922
evl-14; -0.66222727653,gly-5; -0.099409762269,cdc-48.1; 0.385603431712
exoc-7; -0.469653124666,gna-2; -0.149275257913,cdc-48.2; 0.362582964912
exos-9; -0.229398411954,gop-2; -0.106589675364,cdc-48.3; 0.641341636635
faah-4; -1.0354290925,gpb-1; 0.0506050457066,cdd-2; 0.391069636784
fbxa-120; -1.23345911916,gpc-2; -0.139882355565,cdk-8; 0.204974775333
fbxa-170; -0.883068336509,gpd-1; 0.142316440357,cdtl-7; 0.34837453829
fbxa-210; -0.329560941841,gpd-4; -0.102849985795,ced-4; 0.25999697975
fbxa-64; -0.744041201135,gsp-1; -0.190883893461,ced-9; 1.48197479188
fbxa-65; -0.261839606888,gsr-1; 0.16188364382,ceh-41; 0.36197405752
fbxc-44; -0.527948888396,gst-16; -0.142608498598,ceh-44; 0.317607678024
fcd-2; -0.662634805572,gst-44; -0.127597859845,cep-1; 0.351226159901
fce-2; -0.437764624293,gst-7; 0.0935750406319,cey-1; 0.31361224837
fem-1; -0.361536292466,gut-2; 0.0434225752156,cey-2; 0.546345962883
fem-2; -0.513375348789,hcp-1; 0.192120720021,cey-3; 0.544737273591
figl-1; -0.647095676468,hcp-3; 0.118072713906,cey-4; 0.292057669577
fkb-1; -0.488071419318,hcp-4; -0.013250546308,cgef-1; 0.901138779086
fkh-7; -0.761589107125,hda-2; -0.0357472433761,chch-3; 0.298762872373
flh-1; -0.456046324015,hdac-6; 0.180328569395,chk-1; 0.425673150511
flh-2; -0.215402202963,hel-1; -0.191664919231,chs-1; 2.57420828351
flh-3; -0.675651910525,hgrs-1; 0.191595667682,cki-2; 0.212603708748
fncm-1; -1.17370095369,hil-4; 0.111113432288,cks-1; 0.343885207119
fog-2; -0.539362068805,hil-5; 0.143300372152,clh-3; 0.398150611793
fre-1; -0.330246524182,him-18; -0.187744771457,clic-1; 0.232298355773
frm-10; -0.406985602851,him-1; 0.0808285589935,clk-2; 1.15343094154
frm-2; -4.2414864109,him-5; -0.121383258776,clp-1; 0.603489157716
frm-4; -0.275272759676,his-32; 0.195243018724,clpp-1; 1.13723938543
frm-7; -0.891085568337,his-37; -0.143677529466,clu-1; 0.648595050279
fzy-1; -0.233149663146,his-59; -0.0466500638131,cnx-1; 0.726490243825
gad-1; -0.389295218817,his-67; -0.0909254424819,cogc-2; 0.543323025209
gap-2; -0.892749037025,hlh-30; 0.192379628224,coq-5; 0.557792871535
gcs-1; -0.279748250066,hmg-3; 0.134332818201,coq-8; 0.509825167238
gcy-28; -0.877764663785,hmg-4; 0.027226204918,cpar-1; 1.97291495162
gei-11; -0.290285245701,hoe-1; -0.195442953916,cpb-1; 0.254295201229
gei-4; -0.201925229167,hop-1; -0.0326328728447,cpf-1; 0.553319699853
gem-4; -1.28221690011,hpk-1; -0.1583784453,cpg-1; 0.319020389991
gen-1; -0.333167351115,hrdl-1; -0.00319979198443,cpg-2; 0.664267683375
gex-2; -0.236356261138,hrpf-1; -0.160800232198,cpg-3; 0.302290751783
gfi-2; -0.442465826802,hrpf-2; -0.0257284867595,cpg-4; 0.739102576786
gfi-3; -1.50070148732,hsb-1; -0.119565623165,cpn-1; 0.776959486069
gfi-4; -0.246554259122,hse-5; -0.0774605363306,cpsf-3; 0.396314951313
gla-3; -0.399214632063,hsf-1; -0.109204628178,cpsf-4; 0.290325595404
gld-2; -0.399034263078,hsp-4; 0.0890268759059,cpt-2; 0.835139851237
gld-3; -0.332762805256,hst-2; 0.17201642023,crn-4; 0.724427133557
glh-3; -0.2884410178,htz-1; 0.162309000567,csb-1; 0.702248568079
glit-1; -0.205377359093,hum-2; 0.151873617984,csc-1; 0.782442200122
gls-1; -0.563464319021,hyl-1; -0.031939743452,csn-5; 0.294119015271
gly-11; -2.83871422202,iars-1; -0.176387769243,ctb-1; 0.30768597701
gly-13; -0.684033623829,iars-2; -0.0493607666309,ctns-1; 0.466554248315
gmn-1; -0.519170216231,idi-1; 0.0019744116974,cul-2; 0.294566221459
goa-1; -0.413842606066,ife-1; -0.178111721126,cul-3; 1.53032929676
gop-3; -0.245715472719,ife-2; 0.0596109154657,cyc-2.1; 0.264087829364
gpd-2; -0.704504482042,ife-3; 0.16783743863,cyk-3; 0.571173407993
gpd-3; -0.261145095913,iffb-1; 0.142266868316,cyn-11; 0.528549692829
gro-1; -0.774108144214,ifg-1; 0.0524814509323,cyn-12; 0.600292905196
grp-1; -0.257223377844,iftb-1; 0.180045383637,cyn-13; 0.748511012263
gsp-2; -0.427515311904,ify-1; 0.00636311238222,cyn-1; 1.61193126028
gspd-1; -0.411533249561,ile-1; 0.0424221823391,cyn-3; 1.02386751804
gst-20; -1.29750592302,ima-2; 0.189236215581,cyn-5; 0.719404457955
gstk-1; -0.295826690331,imb-3; 0.198059341953,cyn-7; 1.03541874395
hars-1; -0.264987740091,immt-1; 0.0344711002171,cyn-8; 0.224834612992
hcf-1; -0.373051226833,imp-2; -0.00265068311676,cyn-9; 1.29270603038
hda-3; -0.278790858677,inf-1; 0.00681978284193,cyp-31A2; 4.13875102544
hex-4; -0.661176495183,ing-3; 0.120405762384,cyp-31A3; 3.21834061571
hif-1; -0.676880842344,inx-14; -0.149917325559,cyp-31A5; 2.12099294029
him-17; -0.343931686799,isw-1; -0.0443407805721,daf-18; 0.338092931135
him-8; -0.361624504962,jun-1; 0.156553976687,daf-1; 1.04499848853
his-40; -0.946619095736,kars-1; 0.102646560067,daf-21; 0.418000878643
his-41; -0.816166712568,kat-1; -0.127059142152,dao-5; 0.335523294149
his-72; -0.251127695018,kbp-3; 0.0904216028698,dars-1; 0.266911593136
hlh-2; -1.1418179396,kin-10; 0.0703640482154,dbr-1; 0.542508537403
hmg-5; -0.426337981023,kin-18; -0.0252776991964,dcap-1; 0.435219523372
hmp-1; -0.344925351544,kin-19; -0.0326310241795,ddl-1; 0.610550113453
hmp-2; -0.710653291045,kin-4; -0.100902898238,ddl-3; 1.08540453877
hmr-1; -0.51199325828,klc-2; 0.0711684120154,dhhc-1; 0.541837047263
hmt-1; -0.824745954351,klp-16; 0.193264790478,dhs-11; 0.467083688643
hnd-1; -1.5120715711,lab-1; 0.0820737028206,dhs-1; 0.247570837502
hpl-1; -0.51175514519,lag-1; 0.0823341730293,dhs-9; 1.27203473525
hrg-1; -1.85068909591,lap-1; -0.0134401889618,div-1; 0.37237256864
hsp-3; -0.496894244603,larp-5; -0.120594766519,djr-1.1; 0.249933367559
hsr-9; -0.284052101072,lbp-4; -0.176824407014,dlc-1; 0.249091314262
hst-1; -0.223920714272,ldh-1; 0.198874705145,dnj-10; 0.343167778563
htp-2; -0.512977389824,lea-1; -0.0348572160014,dnj-15; 0.734719236662
hyl-2; -0.351274536427,lec-1; 0.117488286912,dnj-1; 0.229547382071
icp-1; -0.238789667786,let-363; -0.112779755283,dnj-27; 0.502290189048
idh-2; -0.56012656284,let-418; -0.141191721974,dnj-2; 0.810410396921
ikke-1; -0.207246676382,let-504; -0.0130273804419,dnj-30; 0.215926522487
ima-1; -0.351289924927,let-526; 0.107434099188,dnj-4; 1.72037810626
ima-3; -0.216227457105,let-607; -0.166405189964,dnj-7; 1.30695642013
imb-1; -0.346604888198,let-70; 0.112181313363,dnj-9; 0.222506358617
imb-2; -0.98916122435,let-721; -0.15136404509,dog-1; 0.273197852546
immt-2; -0.306791042968,let-858; 0.119479009723,dpf-5; 0.556658184861
imp-1; -0.307413821188,let-92; -0.0954109481736,dpf-7; 0.357663292924
imp-3; -0.801913505541,lex-1; 0.0231561415021,dph-1; 0.620613027231
inft-2; -0.876565267946,lgg-1; -0.119377803196,dph-2; 2.08807401704
inx-21; -0.531442665018,lin-15A; -0.103859932438,dpm-3; 0.855041134408
inx-22; -0.273706232924,lin-15B; 0.193497708891,dpy-10; 0.337520388084
inx-2; -0.587291384446,lin-26; 0.104855667858,dpy-26; 0.273051133614
inx-3; -0.51446076744,lin-28; -0.0848971739122,drr-2; 0.569450265929
ipla-1; -0.454005066628,lin-35; -0.0194872893037,dsh-1; 0.604970177055
ire-1; -0.424688474032,lin-40; -0.0821274098479,dsl-2; 0.443929400188
jamp-1; -0.676542010435,lin-45; 0.198269175506,dyrb-1; 1.62123348832
kbp-2; -0.21397654037,lin-52; 0.121150284496,ears-1; 1.47489884854
kca-1; -0.603079885262,lin-53; -0.162268859775,eat-6; 0.394724918791
kcc-1; -0.763514317411,lin-54; -0.195918940503,ech-2; 0.983809313232
kin-3; -0.29710733209,lin-61; 0.00345194933127,eef-1A.1; 0.332763791416
klc-1; -0.213094680707,lit-1; 0.00254660175012,eef-1B.1; 0.302421206645
kle-2; -0.630300483545,lmn-1; -0.0564088810566,eef-1B.2; 0.315791163615
klp-12; -0.437494880829,lmp-1; 0.169190278253,eef-2; 0.487893265156
klp-18; -0.439021627232,lpd-7; -0.125928325586,egg-1; 0.74663309427
klp-19; -0.405658979999,lpd-8; -0.103580059364,egg-2; 1.53452461808
klp-8; -0.327626568727,lsm-3; -0.0732221248542,egg-3; 0.51101784534
knl-1; -0.330979953675,lsm-5; 0.161257721648,egg-4; 0.639969761609
knl-2; -0.631346785383,lst-1; 0.129505721662,egg-5; 1.01436925297
ksr-2; -0.269657117526,lst-3; -0.0239104790571,egl-9; 0.313662176536
lat-1; -0.57376896637,lsy-13; -0.0311958023092,ego-1; 0.386533106544
lbp-1; -0.897631975502,lsy-27; 0.0980504240531,ehs-1; 0.438046219073
lem-3; -1.35820596654,mak-2; -0.0492841298429,eif-1.A; 0.252119177594
let-502; -0.360532961621,mat-1; 0.00650332759629,eif-1; 0.402583664838
let-60; -0.404667897172,mat-3; 0.101386912268,eif-3.J; 0.49138926213
let-754; -0.554254630401,math-33; -0.188498785745,eif-3.K; 0.296198246991
let-99; -1.02204125025,mbtr-1; 0.0956996594035,eif-6; 0.201500602034
letm-1; -0.421576186816,mca-1; 0.0719905481611,ekl-4; 0.463320926539
lig-1; -0.376401816353,mcm-2; -0.150312801112,elks-1; 0.314917607453
lig-4; -0.506752787401,mcm-3; 0.0620407696644,elpc-2; 0.476053744365
lin-36; -0.948962698615,mcm-4; -0.00124648405558,elpc-3; 0.818445252182
lin-37; -0.601297035262,mcm-5; -0.0652689855491,elpc-4; 1.662649636
lin-3; -0.427700857759,mcm-6; -0.0220673410343,emb-27; 0.204868268184
lin-59; -0.763129181913,mcm-7; -0.035455201379,emb-30; 0.37201131865
lin-65; -0.29779771295,mdh-2; 0.0731737559038,emo-1; 0.495495208786
lin-66; -0.526633121438,mdt-19; 0.0446545638051,emr-1; 0.692897987238
lin-9; -0.450134084959,mdt-22; 0.092740592607,eng-1; 2.15733924648
lir-1; -0.591126932538,mdt-26; -0.180445170543,enol-1; 0.35498331357
lir-2; -0.761115445924,mdt-27; -0.127394445901,epn-1; 0.204914780018
lis-1; -0.305099829272,mdt-28; -0.184243848673,eri-3; 1.1425054563
lnp-1; -0.252984963832,mdt-9; 0.152964289414,eri-5; 0.455792230194
lrr-1; -0.402277660111,mec-15; -0.15846229322,eri-9; 0.246006123673
lst-2; -0.614303107208,meg-1; -0.0192295671512,ero-1; 0.45133078846
lsy-22; -0.360613637281,mei-1; -0.172828586059,exl-1; 1.0975736787
lsy-2; -0.98710736605,mek-1; -0.0699459539194,exo-1; 0.410955204579
mag-1; -0.415304492487,mel-11; -0.114144647085,exo-3; 0.245670736351
magi-1; -0.839422414645,mel-26; -0.170961907195,exos-1; 0.673162811665
map-1; -0.554744157525,memb-1; -0.0949998439477,exos-2; 0.644496380233
mat-2; -0.496930981543,men-1; -0.0608486141825,exos-3; 0.428580236337
mau-2; -0.233442697089,mep-1; 0.0334297929949,exos-4.1; 0.54328966145
mau-8; -1.45436854428,mes-6; 0.0234555376999,exos-7; 0.915548820402
mbd-2; -0.206896643493,mesp-1; -0.128150221101,farl-11; 0.433494664332
mbf-1; -0.246078436376,met-1; -0.137532419139,fars-1; 0.478020260673
mbk-1; -0.336867761042,met-2; 0.0255995266705,fars-3; 0.711944457382
mbk-2; -0.216962499782,mev-1; 0.119094400378,fbf-1; 0.339716111148
mboa-6; -0.49623703745,mex-1; -0.012374930445,fbxa-101; 0.435806979984
mca-3; -0.642704241285,mex-5; 0.118762643789,fbxa-153; 0.281138141868
mcd-1; -0.666822609983,mex-6; 0.052581211435,fbxa-206; 0.213001300782
mdf-1; -0.505377289384,mig-14; -0.112468295839,fbxa-95; 1.07755499204
mdf-2; -0.276682755542,mig-32; -0.129010467243,fbxb-7; 0.638356994658
mdt-10; -0.836867254897,mig-5; -0.0383227619537,fbxc-40; 1.93187938008
mdt-11; -0.371483091829,mis-12; 0.0045496834191,fbxc-42; 1.09843903961
mdt-15; -0.309842680661,mlc-4; 0.00311734164481,fbxc-50; 0.462719465224
mdt-18; -0.212398316567,mmcm-1; 0.149716637908,fbxc-54; 0.597714625422
mdt-20; -0.236358966627,mms-19; -0.0888103950165,fce-1; 0.79147306179
mdt-30; -0.353638889865,mnat-1; 0.198829015351,fdps-1; 1.08331354565
mec-8; -0.338030936769,mog-2; 0.0152778400111,fib-1; 0.453948663592
meg-2; -0.654045951713,mom-4; 0.0673667630233,fic-1; 0.333647479481
mes-1; -0.50689285739,mop-25.3; -0.190387940596,fipp-1; 0.677388597698
mes-2; -0.361283552797,mpk-1; -0.00319942002618,fis-2; 0.853966870194
mes-3; -0.351584093579,mre-11; -0.0539559050344,fkb-2; 0.353376651826
mes-4; -0.328610829787,mrps-5; -0.173911314016,fkb-5; 1.0085850078
mett-10; -0.851059363718,msh-2; -0.196859459157,fkh-3; 0.397999141335
mex-3; -0.315285010006,mspn-1; -0.0525130628483,flap-1; 0.617756919744
mfap-1; -0.247461167627,mtk-1; 0.0394312448621,fln-1; 0.468874647181
mig-10; -0.762632097739,mtm-1; 0.0355906624056,fog-1; 0.459195864591
mig-22; -1.07039041788,mtm-6; 0.191672373906,frg-1; 0.39217835092
mig-2; -0.902957456679,mtm-9; -0.0201282591312,fust-1; 0.324997924212
misc-1; -0.659988604768,mtr-4; -0.0019465858211,fut-3; 0.314631446749
mix-1; -0.422845105022,mut-15; -0.161807998008,gas-1; 0.437345995121
miz-1; -0.607883569552,nasp-1; 0.119992302322,gbh-1; 0.606470147125
mkk-4; -0.964223519414,nasp-2; -0.0821672412476,gck-2; 0.371550585594
mlcd-1; -0.249667564712,ncbp-1; -0.186005794334,gei-14; 0.263039239455
mmaa-1; -0.275897010032,ndc-80; -0.075409788035,ger-1; 1.33727119292
moc-1; -0.942420669431,ndx-9; -0.170656868612,gip-1; 0.492852391703
moc-3; -0.209308331121,nfyb-1; -0.0917161576955,git-1; 0.247552322855
mog-1; -0.342395814427,nfyc-1; 0.164789247454,glh-1; 1.21896941037
mog-5; -0.364974568624,nhr-122; 0.080106063377,gln-5; 0.444015545957
mon-2; -0.915404346392,nhr-17; 0.0325830017058,gln-6; 0.41708902785
mop-25.2; -0.380421847648,nhr-46; -0.150819380434,glp-1; 0.511315309232
morc-1; -0.249790108382,nhr-66; -0.0212923809095,glrx-10; 0.509778549867
mrck-1; -0.418768847483,nipi-3; 0.0729240815938,glrx-22; 0.592710429231
mrg-1; -0.34452994857,nkat-3; -0.141703813832,gly-10; 0.938627811402
mrp-5; -0.500208239802,nmy-2; 0.143162907368,gly-3; 0.515510233418
mrp-7; -0.815230582346,nol-5; -0.0417861829235,gly-7; 0.273627227869
mtm-3; -0.297006380873,nos-1; -0.0131305499554,gob-1; 1.71902222063
mtx-2; -0.219704842756,nos-3; -0.0756336299162,gon-14; 0.212941936119
mus-101; -0.952816687282,npp-10; -0.187730371526,gon-2; 0.245546080164
mut-14; -0.411218432965,npp-12; -0.179520186494,gon-4; 0.380272211884
mut-16; -0.366159505783,npp-15; -0.000541516136074,gpdh-2; 0.206591535195
mut-2; -0.211241176898,npp-18; -0.0987343829934,gpi-1; 0.431670833519
mut-7; -0.326685712688,npp-21; -0.130999524537,grk-1; 0.29006406078
mvb-12; -0.203130339823,npp-22; 0.0150568203904,gsk-3; 0.372663773907
mvk-1; -0.562179898134,npp-8; -0.0497276828598,gst-1; 0.544231799283
mys-1; -0.265756336105,npp-9; -0.0737543612515,gsy-1; 0.28104912526
nars-2; -0.692044999133,nra-1; -0.121658649603,gyg-2; 0.415672919494
nbet-1; -0.404969291932,nsf-1; 0.0308535344859,haf-2; 0.637807190006
ncbp-2; -1.70999872293,ntp-1; 0.187151475576,haf-3; 0.342858766265
nck-1; -0.738286704964,nuo-3; 0.112699227003,haf-6; 2.33819179721
ncl-1; -0.810907581759,nuo-4; 0.0683527190172,har-1; 1.34758961508
ncs-2; -0.787113350398,nuo-5; 0.179888917604,hcp-2; 0.241129300405
ndx-4; -1.09062424686,nurf-1; -0.0240307369427,hcp-6; 0.213004080969
nep-1; -0.849320504092,nxt-1; -0.00281823813914,hda-1; 0.288231657083
nfi-1; -0.544789096714,obr-4; -0.0482871578942,hda-6; 0.240399152909
nfya-1; -0.659686786567,oga-1; 0.0257750926033,hil-2; 0.67413704543
