Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
him-17; -0.638669558985, ,clec-91; 0.69700115107
him-3; -0.739189678448, ,clic-1; 1.43182240707
him-5; -0.524105387879, ,clp-1; 0.769031201505
hint-1; -0.505329867526, ,clu-1; 3.6586535979
his-31; -9.28221159931, ,cnx-1; 2.69337901352
his-37; -2.08794374985, ,cogc-3; 2.47836748464
his-41; -3.40587098568, ,cogc-5; 0.3758962723
his-48; -3.62490200097, ,coq-1; 0.433815365094
his-59; -2.01924385442, ,coq-4; 2.51067209142
his-60; -1.3828504803, ,coq-5; 1.26782803242
his-61; -3.99139240206, ,coq-8; 0.85193849546
his-62; -3.92794769353, ,cpb-1; 3.11071375688
his-64; -2.21450323406, ,cpg-1; 0.899662713494
his-67; -0.796798539494, ,cpg-2; 3.16277090481
his-72; -0.548262977437, ,cpg-4; 0.665881814708
hke-4.2; -0.61168431353, ,cpsf-4; 0.346944666692
hlh-2; -7.10388023251, ,cpt-1; 0.424367076715
hmg-1.1; -0.474283168674, ,cra-1; 1.22006483784
hmr-1; -2.15570989324, ,cri-3; 1.94563934603
hnd-1; -5.29873341436, ,crn-1; 0.208031286507
hpr-17; -1.30036626752, ,csc-1; 0.724131148474
hrp-2; -1.24611255609, ,csn-4; 0.675581674535
hrpf-1; -1.20705053047, ,csn-5; 0.513226780839
hsb-1; -1.77479233622, ,csn-6; 1.24550899304
hse-5; -0.640189208639, ,ctns-1; 1.92178478231
hsf-1; -0.612956918843, ,cts-1; 0.807618206047
hsp-4; -0.83726991893, ,cup-5; 0.70019669402
hsr-9; -0.499781789923, ,cutc-1; 1.61287011668
hst-6; -0.854528118734, ,cux-7; 0.895740689872
hum-2; -0.316318229223, ,cyb-2.1; 0.421042013674
hyl-1; -0.23763498985, ,cyb-2.2; 0.357715979561
hyl-2; -0.671384353305, ,cye-1; 1.12000437667
ife-3; -0.245815546891, ,cyn-10; 0.605918029539
ify-1; -0.368388435352, ,cyn-13; 0.502165628158
ima-1; -1.62890059006, ,cyn-1; 1.57136434731
imb-2; -1.08669931111, ,cyn-3; 2.34821395769
immt-1; -5.15467080974, ,cyn-7; 1.30679222517
imp-1; -0.528799781427, ,cyn-9; 0.465521858409
imp-2; -0.577132989447, ,cyp-31A3; 9.42573780336
inx-14; -0.677057220459, ,cyp-44A1; 0.415875245581
inx-2; -1.01381395359, ,cyy-1; 0.579710238982
inx-7; -1.46044750949, ,dab-1; 0.790227214021
ipla-1; -0.220360060207, ,dad-1; 0.646316365021
ire-1; -0.859034567275, ,daf-18; 0.622270176087
ivd-1; -0.201062300293, ,dao-3; 2.28198201164
jtr-1; -1.04148162934, ,dars-1; 0.541526374658
kbp-3; -1.41613366482, ,daz-1; 1.2697256186
kbp-4; -0.202468029099, ,dbr-1; 1.28238309352
kin-33; -6.90997372431, ,dcap-1; 0.537020863676
klp-16; -0.36837920931, ,ddl-3; 1.07577240845
klp-19; -1.56180088157, ,ddx-23; 1.96973783512
knl-1; -0.368531727198, ,dhfr-1; 0.308025857758
knl-2; -1.6236388481, ,dhod-1; 1.0230015039
knl-3; -0.934369809656, ,dhs-11; 2.13159762957
ksr-2; -1.56886815334, ,dhs-12; 0.654419742871
larp-5; -0.670013043015, ,dhs-13; 0.489875393639
lat-1; -1.22228643129, ,djr-1.1; 0.527260898831
lbp-1; -1.68812920485, ,dlc-1; 0.735478262483
lea-1; -0.894636414658, ,dli-1; 0.426050024182
let-502; -1.52069142464, ,dnc-1; 0.261458985438
let-504; -1.12619610658, ,dnc-5; 3.89502691141
let-526; -1.79884187442, ,dnj-11; 0.636617011461
let-716; -2.24367910028, ,dnj-13; 2.58269853481
let-721; -1.86475132437, ,dnj-15; 1.91404007718
let-858; -0.276055410051, ,dnj-16; 0.361681918033
let-92; -0.967862714171, ,dnj-18; 1.69385319982
lex-1; -1.55282451822, ,dnj-19; 0.638267335776
lgg-1; -0.50439226806, ,dnj-1; 0.517202686653
lgg-2; -1.30520292393, ,dnj-22; 0.379784960306
lgg-3; -2.94443352731, ,dnj-29; 0.293190151468
lin-35; -0.661186147407, ,dnj-2; 1.32280812887
lin-37; -0.696322006645, ,dnj-30; 1.53536352854
lin-40; -2.45044533792, ,dnj-5; 0.372379047316
lin-52; -0.817123494178, ,dnj-7; 1.15793961064
lin-56; -0.773425436563, ,dnj-9; 1.02330192612
lin-5; -0.387606700245, ,dpf-5; 3.47386878246
lin-65; -1.85968528684, ,dpl-1; 0.935693787734
lin-9; -1.21915954299, ,dpy-30; 0.236453946461
lir-1; -1.14761679583, ,dre-1; 2.95011873405
lir-2; -0.702812557061, ,dsh-1; 3.48310784311
lis-1; -2.06600565156, ,dsh-2; 2.01137256901
lmn-1; -0.78513836888, ,dss-1; 1.09048773973
lmp-1; -0.778051210543, ,dyci-1; 0.740816667892
lpl-1; -0.491950709781, ,ears-1; 3.40931223085
lrr-1; -0.914317161863, ,eat-6; 1.06425427847
lsd-1; -1.8908876656, ,ech-4; 1.97732338072
lsm-4; -0.759637347906, ,ech-6; 0.266222096911
lsm-6; -8.48787463455, ,eef-1B.1; 0.410852225442
lst-2; -0.782402209794, ,egg-3; 0.484403011656
lsy-12; -0.399995581777, ,egg-4; 1.68175843348
lsy-27; -2.28533705228, ,egg-5; 2.44392350111
lsy-2; -6.52247594109, ,egl-27; 1.29833250084
mai-2; -0.491849579284, ,egl-9; 2.10297359794
map-2; -0.806514062723, ,ego-1; 1.65555410116
marc-6; -2.34096734311, ,egrh-1; 0.8603457818
mat-1; -0.490750724865, ,eif-1.A; 0.521874247863
mat-3; -2.44275749276, ,eif-3.G; 0.769641932847
math-33; -2.28177676389, ,eif-3.J; 1.21769316892
mau-8; -3.15530954958, ,ekl-4; 0.23079437413
mbd-2; -0.462192313606, ,ekl-5; 0.649465566754
mbf-1; -0.489606558394, ,ell-1; 0.359812997484
mcd-1; -0.341109641198, ,elo-1; 0.257854298406
mcm-2; -0.961915748504, ,emb-27; 1.29355780307
mcm-3; -1.16702534835, ,emb-8; 1.57859030225
mcm-4; -0.640421199149, ,emr-1; 1.66659274168
mcm-5; -0.200466113403, ,enol-1; 1.36479298086
mcm-6; -1.11778873675, ,ent-1; 1.16438659079
mdf-1; -1.81013934, ,epg-4; 2.17585157055
mdf-2; -0.813601470543, ,epn-1; 0.565401758618
mdt-11; -1.50536726584, ,ercc-1; 0.511382051684
mdt-15; -0.851084304797, ,eri-1; 1.00211697455
mdt-18; -0.381678758395, ,eri-3; 4.81911975111
mdt-26; -0.255685034494, ,eri-9; 0.741671222958
mdt-28; -0.349582363218, ,ero-1; 2.24973454521
mdt-29; -1.22838674344, ,erp-1; 0.338605801707
meg-1; -0.527999183218, ,esyt-2; 6.00815394387
mek-1; -2.27091044079, ,etr-1; 0.848784466949
mel-11; -2.16745453469, ,exl-1; 1.45636280431
men-1; -1.2710211351, ,exo-1; 1.30844160728
mep-1; -1.01368037289, ,exo-3; 0.372845402068
mes-2; -0.449778203382, ,exos-3; 0.6522766783
mesp-1; -4.59932599848, ,exos-4.1; 1.30172971189
mett-10; -0.595921607746, ,exos-8; 0.629624154572
mev-1; -0.616142547545, ,fan-1; 0.235961033927
mfap-1; -1.77492253487, ,farl-11; 0.213280253976
mif-1; -0.761333314824, ,fars-2; 0.668554250292
mif-3; -1.61579883525, ,fbp-1; 6.04733659875
mig-5; -0.203233081032, ,fbxa-210; 1.13157903375
mis-12; -0.620119030692, ,fbxc-44; 0.941744239862
misc-1; -1.54192967488, ,fbxc-50; 0.527397087684
mix-1; -1.90427456024, ,fib-1; 0.935272568209
miz-1; -1.1901814829, ,fic-1; 0.571459636818
mlc-4; -0.274779909184, ,fis-2; 2.18116960404
mmaa-1; -0.352075682137, ,fkb-1; 0.872217137335
mms-19; -1.62191429304, ,fkb-2; 0.684531584387
mnat-1; -0.684490989892, ,flh-2; 0.81392828305
moc-3; -0.960230517693, ,flh-3; 0.676044303822
mog-1; -1.89033351344, ,fnci-1; 4.70413733715
mog-5; -0.442132864601, ,fnta-1; 0.502259004052
mom-4; -1.63381129897, ,fog-1; 0.989303538961
mop-25.1; -0.866782323214, ,fog-2; 1.89426536721
mop-25.2; -0.954931845187, ,fox-1; 2.50180526468
morc-1; -0.827663167852, ,frh-1; 1.4186666922
mre-11; -0.311060218531, ,frm-4; 0.326063184951
mrg-1; -1.07235285174, ,fsn-1; 1.03588975924
mrt-2; -2.17720989763, ,fum-1; 0.30828350048
msh-2; -1.59516273101, ,fut-3; 1.35159120587
msh-6; -1.72373010118, ,fzr-1; 1.00367544156
mtm-6; -0.660559582355, ,gap-2; 0.611111039304
mtr-4; -2.24752916936, ,gck-2; 0.357211006701
mtx-2; -2.10421802271, ,gcy-28; 0.836449118146
mut-15; -1.67918098624, ,gei-12; 1.36499694295
mut-16; -1.0071246212, ,gei-14; 1.16569022891
mvk-1; -1.48091186393, ,gei-17; 0.841061104194
mys-1; -1.09612070303, ,gfi-2; 1.04862698948
nasp-1; -0.283945351885, ,gfi-3; 0.950786838706
nasp-2; -0.617592191012, ,gip-2; 0.217563188592
nbet-1; -0.237682918029, ,gla-3; 1.66472676247
ncbp-1; -1.44078259922, ,glb-1; 2.50489268949
nck-1; -0.400033159193, ,gld-1; 0.46449434476
ndc-80; -1.78819237515, ,glh-2; 0.310673271643
nduf-2.2; -0.590769271261, ,gln-5; 4.39925587791
nduf-6; -0.236359794992, ,gln-6; 1.19089170849
nduf-7; -0.515881844988, ,glp-1; 0.921693667611
ndx-6; -3.45432529508, ,glrx-21; 0.967161792289
ndx-9; -0.718970125575, ,glrx-22; 0.429232881497
ned-8; -1.09741732664, ,gly-10; 2.94571855166
nhr-10; -8.14315868481, ,gly-20; 1.81994587414
nhr-12; -1.0825452341, ,gly-3; 0.928454340414
nhr-13; -0.491007951253, ,gly-5; 0.793227367741
nhr-17; -0.852405976679, ,gon-14; 1.04181599968
nhr-22; -1.81243212925, ,gop-3; 0.401739364512
nhr-23; -0.380158890228, ,gpd-1; 0.24623024391
nhr-256; -2.01959891156, ,gpd-4; 1.24582475865
nhr-46; -2.3436348877, ,gpi-1; 2.21576921447
nhr-49; -1.99973879403, ,gro-1; 2.18999345954
nhr-66; -0.709909859949, ,grp-1; 1.02742777438
nhr-78; -1.92792774871, ,gsp-1; 0.426290715064
nol-1; -1.79614630853, ,gspd-1; 0.973282178467
npp-11; -0.720267713031, ,gst-1; 1.48264744519
npp-12; -0.416867192755, ,gst-7; 0.44643347859
npp-14; -0.590057177791, ,gsy-1; 1.94415446432
npp-15; -2.28035618499, ,gyg-2; 0.5683709021
npp-16; -1.60001955748, ,haf-3; 0.341192961609
npp-17; -0.940782700576, ,har-1; 0.494448214974
npp-20; -0.490744176035, ,hcp-1; 0.834519553439
npp-21; -0.583407281588, ,hcp-4; 0.235912477833
npp-22; -0.582549640558, ,hcp-6; 0.982378807592
npp-2; -1.51324416138, ,hda-1; 0.64927129584
npp-3; -0.776336080109, ,hda-2; 1.93224335178
npp-5; -1.31113106556, ,hdac-6; 0.591335315323
npp-7; -1.3167211651, ,hel-1; 0.479290580136
npp-8; -0.449479948178, ,hif-1; 0.279010239121
nra-1; -0.418377603111, ,hil-2; 0.585531807724
nra-2; -0.867064827833, ,him-18; 1.44920656911
nra-4; -1.43950094012, ,him-8; 2.3136438778
nrde-3; -0.225907670342, ,hipr-1; 2.74424876501
nsf-1; -0.544929081652, ,his-35; 1.44176030832
nst-1; -0.486545131828, ,his-68; 1.51114819589
nth-1; -3.32327190306, ,his-74; 0.405294706453
ntl-4; -1.9993780912, ,hke-4.1; 2.25763268529
nuo-2; -0.361794382796, ,hmg-12; 1.59970757379
nurf-1; -0.803819628876, ,hmg-3; 0.352969800723
nxf-2; -0.22140162077, ,hmg-4; 0.247892027671
obr-4; -0.585759435044, ,hmg-5; 0.446241683121
ooc-3; -0.241532104592, ,hmp-1; 0.832302319729
orc-2; -2.13873489696, ,hoe-1; 1.36112965447
ostb-1; -1.25035881336, ,hop-1; 1.24694202668
ostd-1; -0.442056880963, ,hpk-1; 1.79252192448
pab-1; -1.33932315667, ,hpl-1; 0.938931784933
pab-2; -7.72921088275, ,hpl-2; 1.41306825477
pak-1; -2.7956811156, ,hrpf-2; 0.240706661952
pam-1; -0.412776100198, ,hsp-1; 2.17214306852
par-3; -0.211954732612, ,hsp-60; 0.580681704449
par-6; -1.77751072369, ,hsp-6; 1.29686179078
patr-1; -0.935547650406, ,hst-1; 0.802649667478
pbrm-1; -0.649773653673, ,htp-2; 0.481986796373
pbs-2; -0.752198006911, ,hum-1; 3.00067957762
pbs-3; -1.11924377241, ,hut-1; 0.576442991999
pbs-6; -0.322367568157, ,icd-1; 0.360021866556
pcaf-1; -0.976013931439, ,icl-1; 1.0202454252
pccb-1; -1.59271191725, ,icp-1; 0.533033138063
pct-1; -0.941694779381, ,idh-1; 2.25237178814
pdcd-2; -2.8862117668, ,idi-1; 1.3438825605
pdi-1; -0.397936533778, ,ife-1; 0.937693009642
pdi-2; -0.634612070733, ,iff-1; 0.422799320675
pdk-1; -1.28133915604, ,ifg-1; 0.528334709303
pen-2; -1.22332670225, ,ikke-1; 1.01999050413
pes-10; -6.91035386131, ,ile-1; 0.22311059707
pes-9; -0.448179304359, ,ile-2; 1.874207196
pfd-3; -0.501135667989, ,ima-2; 1.43965631801
pfd-5; -1.22133746277, ,ima-3; 0.971506119226
pgs-1; -0.37891945837, ,imb-1; 0.288073281688
phip-1; -1.78796733604, ,imb-3; 0.564468308914
pink-1; -2.46579518902, ,imp-3; 0.634804568864
pir-1; -0.352713208053, ,inf-1; 1.14731325598
pkc-3; -1.25607276414, ,ing-3; 1.02351555512
pkn-1; -4.78984412543, ,inx-21; 2.53576414024
plk-1; -0.458528124006, ,inx-22; 1.97401629505
pme-3; -1.46948850465, ,inx-3; 0.214608097021
pod-1; -0.792433191688, ,jamp-1; 0.365692941754
pos-1; -0.211009411416, ,jmjd-2; 0.858118583606
ppfr-1; -0.451255355921, ,kars-1; 1.99817738745
ppfr-2; -0.436903966295, ,kbp-1; 2.10693043233
ppp-1; -0.482874568475, ,kbp-2; 0.436842625567
pqbp-1.1; -0.684459272331, ,kbp-5; 1.58872848347
pqe-1; -0.641181701389, ,kcc-1; 0.269150886216
pqn-65; -0.983074874973, ,kel-3; 0.954445820344
pqn-83; -1.43535849037, ,kin-10; 0.341090426105
prdx-3; -0.498698695192, ,kin-18; 0.862304216619
pri-2; -1.44603803062, ,kin-19; 0.323101447543
prmt-2; -7.31030325605, ,kin-4; 0.733730116916
prmt-3; -0.68561732897, ,klc-2; 2.17099882277
prp-21; -2.12048005327, ,kle-2; 0.643548350289
prp-8; -0.503243129171, ,klp-12; 0.227768788996
psa-4; -0.486415108096, ,klp-7; 5.5876329753
psf-1; -1.42479875699, ,kup-1; 1.66653034145
pssy-2; -0.697485742966, ,lab-1; 0.912718527448
puf-12; -0.510292793556, ,laf-1; 0.5220375733
puf-7; -0.264380517068, ,lap-1; 1.2272756959
pup-3; -1.28213133811, ,lap-2; 1.01039897778
pyr-1; -1.1134100077, ,larp-1; 0.27928603482
rab-14; -0.514991691946, ,lbp-4; 0.533151975425
rab-18; -0.537568759508, ,lbp-9; 7.70659438202
rab-30; -1.51709219434, ,ldh-1; 3.39528254405
rab-35; -0.461368968337, ,lec-1; 2.03112520725
rabn-5; -3.07329360098, ,lem-3; 0.244895329359
rabs-5; -3.34718075063, ,let-413; 0.969348102148
rack-1; -0.921629355128, ,let-607; 0.256852397079
rad-50; -0.226964346613, ,let-60; 0.835992860767
rad-51; -0.738640345012, ,let-70; 0.257629747689
ral-1; -0.372293367174, ,let-711; 0.869852190021
ran-4; -0.662004799387, ,let-754; 1.43830770322
rap-1; -1.80698986563, ,let-767; 1.14240473012
rars-1; -1.27637873221, ,let-99; 0.475059595737
rde-2; -1.10429829908, ,letm-1; 0.682420063178
ref-1; -7.85381680397, ,lig-1; 0.86128621104
rfc-1; -0.40065412536, ,lin-23; 0.942526332543
rfc-2; -4.18523672712, ,lin-24; 2.7441191257
rfc-3; -0.621812508083, ,lin-26; 0.511570669348
rfc-4; -1.57012513143, ,lin-36; 0.513245202479
rfp-1; -0.54814043303, ,lin-45; 2.02388853927
rgs-7; -1.8981833391, ,lin-54; 1.47760663832
rhy-1; -3.11688000727, ,lin-61; 0.954780227137
ril-1; -0.787322215396, ,lin-66; 0.450650381917
ril-2; -0.210976551651, ,lit-1; 0.280572466058
rla-2; -0.458487532222, ,lpd-2; 0.739699038607
rnf-1; -0.444850528841, ,lpd-6; 1.61801449779
rnp-5; -0.346636583171, ,lpd-7; 0.298662987351
rnp-7; -0.555347789498, ,lpd-8; 2.3773035448
rnr-1; -1.04095002668, ,lpd-9; 0.460768784198
rod-1; -0.640733601338, ,lpin-1; 0.330332781335
rom-4; -0.290810325376, ,lsl-1; 1.34494445364
rpb-2; -1.14486548902, ,lsm-1; 1.5849023401
rpb-3; -0.697689111822, ,lsm-5; 0.362504435871
rpb-4; -0.268164838189, ,lsm-7; 1.60277599123
rpb-9; -0.773925828404, ,lsm-8; 0.209636342324
rpc-1; -0.698626613596, ,lst-1; 0.22253371603
rpia-1; -0.593573366774, ,lst-3; 0.823469462677
rpl-13; -0.684799609044, ,lst-4; 2.5343038621
rpl-21; -0.949396911903, ,lsy-13; 0.859531921552
rpl-23; -0.259490896761, ,mac-1; 0.520626052119
rpl-24.1; -2.30337879376, ,mag-1; 1.14695090717
rpl-25.2; -0.592034161256, ,map-1; 3.09494208962
rpl-2; -0.811262211456, ,mars-1; 0.774744907484
rpl-30; -1.21414109506, ,mat-2; 0.345873298042
rpl-31; -0.260390572465, ,mau-2; 0.686713577395
rpl-35; -0.725767762294, ,mboa-2; 1.19425013434
rpl-36; -0.580491469314, ,mboa-6; 0.816257626595
rpl-38; -0.463385684892, ,mcm-7; 0.638485017292
rpl-39; -0.485707158121, ,mdh-1; 1.97890568464
rpl-41; -0.615927325479, ,mdh-2; 1.30206778897
rpl-43; -1.38166226082, ,mdt-17; 0.439783960436
rpl-7A; -1.78464095553, ,mdt-19; 0.369389169875
rpn-11; -0.995794400031, ,mdt-22; 1.10142781686
rpn-6.1; -0.244126877317, ,mdt-27; 1.51981518875
rps-13; -0.226372511953, ,mdt-6; 0.250695998955
rps-14; -0.397554525763, ,mdt-8; 0.674293784353
rps-15; -0.587505663161, ,mdt-9; 0.795600960896
rps-16; -0.975642691821, ,mec-8; 0.799506373903
rps-1; -0.486333885177, ,mei-2; 1.00572432916
rps-20; -1.36037744654, ,mel-26; 0.302196756971
rps-22; -1.73369525787, ,mel-32; 0.95690535532
rps-28; -0.381656258652, ,met-1; 0.753099544639
rps-3; -0.443539092046, ,mex-1; 0.646049907578
rps-9; -0.20639315211, ,mex-3; 0.368605249416
rpt-3; -0.4785008311, ,mex-5; 0.239397786842
rpt-5; -1.17983288088, ,mff-2; 1.75295702442
rrbs-1; -0.876085043539, ,mig-2; 0.216591443629
rrf-1; -0.554478790232, ,mig-32; 0.989559036385
rrn-3.1; -0.880654960622, ,mlcd-1; 1.42545052816
rrn-3.56; -0.241721137688, ,mmcm-1; 1.37951159826
rsd-2; -2.54816111467, ,moag-4; 0.829471804931
rsd-6; -0.91691507527, ,mog-2; 0.983326735959
rskd-1; -1.13951326149, ,mog-3; 1.3759550759
rsp-1; -0.269229788935, ,mop-25.3; 0.270056550655
rsp-2; -0.408163835055, ,mpk-1; 1.48705459635
rsp-3; -0.411670961623, ,mrps-5; 1.87503149234
rsp-4; -0.258923885026, ,mspn-1; 2.16224545351
rsp-5; -0.477047348745, ,mtm-3; 0.309571815231
rsp-6; -0.274640065483, ,mtm-9; 0.492236859006
ruvb-1; -0.696978449165, ,mtss-1; 0.892968476837
ruvb-2; -0.352352629906, ,mtx-1; 1.12549107877
sams-2; -7.58456700514, ,mvb-12; 0.264642083781
sams-4; -1.22881760635, ,mxl-1; 1.02550924195
sand-1; -0.834418770309, ,mxl-2; 0.441281328387
sas-5; -0.86905668163, ,nars-1; 1.11646796648
sas-6; -0.524617406433, ,ncl-1; 0.247981006039
sax-7; -0.409008171145, ,nex-1; 2.38184272881
sca-1; -0.378803567865, ,nfi-1; 0.675042525771
scc-1; -2.29109372599, ,nfya-1; 1.32006173405
scm-1; -3.56032665229, ,nfya-2; 0.752529626186
scpl-2; -0.544827722574, ,nfyc-1; 0.338423977361
sdhd-1; -1.18552618458, ,ngp-1; 0.386595362945
sdn-1; -2.1855024385, ,nhr-2; 0.244531261748
sdz-15; -6.98127432911, ,nhr-4; 0.824267654658
sdz-21; -9.22376958663, ,nhr-71; 0.448797073813
sdz-30; -6.38609013029, ,nlp-36; 1.04797120004
sdz-37; -3.59944280898, ,nmt-1; 2.55390587529
sdz-7; -9.67620886787, ,nmy-2; 0.754479744388
sec-12; -0.628313954209, ,nol-10; 0.91146666174
sec-20; -0.628221741902, ,nol-5; 0.547144045128
sec-22; -0.61781128799, ,nos-1; 4.91206412431
sec-24.1; -0.377217837293, ,nos-2; 1.48712472827
sec-31; -0.885760109915, ,nos-3; 0.713649002679
sel-10; -0.285635327044, ,npl-4.1; 1.89321124662
sel-1; -0.808871364266, ,npl-4.2; 3.90987483361
sel-9; -0.205564839428, ,npp-18; 0.252579040524
set-21; -1.09005589995, ,npp-19; 0.637578818172
set-22; -1.03370794036, ,npp-9; 1.02444226457
set-31; -0.429162611558, ,ntl-2; 0.377416203883
set-4; -0.585336780748, ,nucb-1; 2.19560069153
sig-7; -0.997210220884, ,nud-1; 1.71122735448
sin-3; -2.97342905101, ,nud-2; 1.67233045976
sir-2.1; -1.56741999106, ,num-1; 1.49046468637
skn-1; -0.320635443637, ,nuo-1; 0.687411491089
skpt-1; -0.421779516807, ,nuo-4; 0.57109237042
skr-10; -4.84765323449, ,nuo-6; 1.65858334438
skr-13; -2.49357919992, ,odr-4; 1.99544010285
skr-14; -0.828525285619, ,ogt-1; 2.56601677942
skr-16; -2.61170364677, ,oma-1; 0.423141604789
skr-17; -1.29847169185, ,oma-2; 0.996271476507
skr-8; -6.94137566035, ,otub-1; 0.922948185273
skr-9; -6.40949822201, ,oxi-1; 1.2311856468
sli-1; -1.67919905457, ,pap-1; 0.615181069977
slx-1; -0.857570579281, ,paqr-1; 0.57932468807
smg-3; -1.03175935158, ,par-2; 0.948561253042
smg-5; -5.08252774317, ,pars-1; 1.00516637388
smg-6; -0.901919508825, ,pas-3; 1.29597995848
smk-1; -0.675343557782, ,pas-4; 1.60503818726
smn-1; -0.4902490005, ,pas-5; 0.431954173424
sms-2; -3.70000117018, ,pash-1; 1.70378761738
smu-1; -0.800883768501, ,pat-12; 2.2617698165
smu-2; -0.979530405106, ,pat-3; 0.325856317757
sna-1; -0.211069208434, ,pat-6; 2.95066219602
sna-2; -0.310589293405, ,pbs-1; 0.685207138503
snfc-5; -1.84032789967, ,pbs-4; 0.805075260721
snr-1; -0.277565280244, ,pbs-5; 0.256161307675
snr-3; -0.631066082168, ,pbs-7; 0.730846580022
snr-6; -0.469162914151, ,pcbd-1; 1.19416872026
soc-2; -3.45836075157, ,pcca-1; 0.5693495225
sod-2; -0.929950259374, ,pcm-1; 0.945443956754
spas-1; -1.36831645604, ,pcn-1; 0.821056939111
spat-1; -0.255605329989, ,pde-2; 0.20797847277
spd-2; -1.21450207365, ,pdhk-2; 0.205302093374
spd-5; -0.842110837638, ,pdp-1; 1.31292997392
spr-3; -0.549850792083, ,pdr-1; 1.18896401722
spr-4; -1.70643229952, ,pfd-1; 0.299101881087
spt-4; -1.31426903009, ,pfd-2; 0.580819494323
srgp-1; -0.488617936079, ,pfd-4; 1.92259509954
stau-1; -0.831324061965, ,pfd-6; 0.821085465375
stip-1; -1.39573929551, ,pfn-1; 0.24597846773
stl-1; -1.54440780525, ,pgam-5; 0.697995924344
suf-1; -0.378488882763, ,pgk-1; 0.485265645777
sun-1; -0.233820070565, ,pgl-1; 1.91128464314
sup-17; -1.15537490235, ,pgl-3; 2.87905124649
sur-2; -1.9516248588, ,phb-1; 1.78311778932
sur-6; -0.783189810604, ,phb-2; 1.18323027466
swan-1; -1.33467519645, ,pho-5; 0.593668080968
syp-1; -0.820450389717, ,pie-1; 0.977047386053
syx-5; -0.98700461186, ,pif-1; 1.64916863956
taf-11.1; -0.893972512509, ,pig-1; 1.32791083301
taf-11.2; -0.294464861694, ,pisy-1; 1.25757086946
tag-115; -1.5127458041, ,pkc-1; 5.04607685668
tag-123; -2.56945032727, ,plk-2; 1.31973260864
tag-124; -2.49879736014, ,plp-1; 0.512074077044
tag-131; -0.837771447547, ,pmp-3; 1.17434747958
tag-151; -1.05580829237, ,polh-1; 1.05742479743
tag-153; -0.32619865082, ,polk-1; 0.226166888076
tag-165; -0.765821688306, ,pot-2; 2.91188401432
tag-172; -2.14411005438, ,ppgn-1; 0.763851373534
tag-174; -0.329957933455, ,pph-4.1; 1.69141744273
tag-175; -1.54081482037, ,pph-4.2; 0.272500120132
tag-232; -2.24330623377, ,pph-5; 0.491929490168
tag-233; -1.36706693044, ,ppk-1; 2.04936368304
tag-242; -1.95582121421, ,ppk-3; 0.259749811951
tag-256; -0.742458545275, ,pptr-2; 2.79339642043
tag-261; -0.553508144303, ,pqn-21; 1.3771416052
tag-262; -0.301407355816, ,pqn-45; 0.389043754974
tag-276; -4.35985622496, ,pqn-51; 0.754505680952
tag-294; -1.13764503147, ,pqn-52; 1.34604568819
tag-30; -1.16509172659, ,pqn-53; 0.544685204806
tag-315; -0.565547530028, ,pqn-59; 0.466368865317
tag-320; -1.20221406242, ,pqn-82; 0.428919102518
tag-335; -1.22885143295, ,pqn-87; 0.507023431953
tag-342; -0.790958037869, ,praf-3; 1.01992437171
tag-52; -0.884031423774, ,prg-1; 1.0249815653
tag-53; -2.10198800978, ,pro-1; 0.522305359762
tag-65; -1.16664497305, ,pro-2; 0.3397712187
tat-4; -0.290719656753, ,prom-1; 0.746983367681
tat-5; -2.01571563484, ,prx-14; 2.18933507364
tba-1; -0.20880700951, ,prx-19; 0.925989279554
tbb-1; -0.202841489389, ,psr-1; 1.5152975888
tbx-33; -5.06773206835, ,ptc-1; 1.77752721118
tbx-9; -2.60080013438, ,ptp-1; 1.66196674169
teg-1; -2.48274459579, ,ptp-2; 0.64180273691
ten-1; -0.769980166447, ,puf-11; 1.24953733048
tgt-1; -1.06497855537, ,puf-3; 1.24680337403
thk-1; -0.855547313591, ,puf-5; 1.86517289782
tlk-1; -0.627919407572, ,puf-9; 0.389204469893
toc-1; -0.305161359972, ,pup-2; 0.884425567224
toe-1; -0.440275094884, ,pus-1; 0.256339769458
tpst-1; -0.578193745721, ,pyk-1; 1.11514373701
tra-2; -1.56731388387, ,pyp-1; 1.76823870507
tra-4; -0.354403689474, ,pzf-1; 3.39417732445
trt-1; -0.791260279372, ,rab-21; 4.17792588625
tth-1; -1.71210954392, ,rab-5; 1.70925152154
ttll-4; -1.61760403214, ,rab-8; 2.18699463041
ttr-53; -1.03677788994, ,rad-23; 0.286311081736
ttx-7; -2.68775801366, ,rad-26; 0.430507650971
tut-2; -0.201967520735, ,rad-54; 0.749308010233
ubc-14; -2.08783489373, ,raga-1; 0.800966278235
ubc-3; -1.77709988837, ,ragc-1; 0.299145552654
ubc-6; -0.753547491785, ,ran-1; 0.270902725724
ubh-3; -0.474432547576, ,ran-3; 0.634075580086
ubxn-6; -0.454434950899, ,ran-5; 3.59920959994
ucp-4; -0.800578213531, ,rba-1; 0.556240543495
ucr-2.3; -1.68618980735, ,rbd-1; 0.961983619692
uda-1; -1.72409261651, ,rbg-3; 1.14960640165
ufd-1; -1.41310993584, ,rbr-2; 0.347379520871
unc-101; -0.223843835396, ,rbx-1; 0.665493158759
